issue_id,issue,time,issue_time,category,description,topic,mark,abnormal_behavior,car_id,region,channel,platform,disengage_type,reviewed_status,version,safety_level,create_time
ISS-0077-UDW265,Missing lane attribute,2026-06-18 14:32:56,1781818376032,mapping,The HD map lacked a lane-level attribute needed for a turn decision. The planner selected a conservative fallback path. The issue is useful for scenario-library expansion.,Missing lane attribute,"[""safety_review""]",[],CAR-986,san_francisco,DHMI,8,0,0,ads_2026.07.0-beta,S3,1781824676032
ISS-0078-JPHS7O,Scenario replay mismatch,2026-06-16 16:50:15,1781653815452,simulation,A replayed scenario diverged from the recorded ego speed profile. The discrepancy was isolated to simulation actor timing. The event was closed after offline triage.,Scenario replay mismatch,"[""triage"", ""safety_review"", ""comfort""]","[""hesitation"", ""route_deviation""]",CAR-466,san_francisco,PERFTEST,8,0,1,ads_2026.06.2,S2,1781654535452
ISS-0079-XMN244,Unstable cut-in prediction,2026-06-12 17:42:20,1781311340780,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The issue is useful for scenario-library expansion.,Unstable cut-in prediction,"[""safety_review"", ""low_confidence"", ""triage""]","[""late_response"", ""jerk""]",CAR-906,guangzhou,DHMI,7,0,0,ads_2026.07.0-beta,S2,1781320040780
ISS-0080-U7AB8T,Late lane-change decision,2026-06-14 04:42:20,1781437340658,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""route_blocker""]","[""hesitation"", ""tracking_error""]",CAR-395,san_francisco,simulation,3,1,1,ads_2026.06.1,S2,1781446520658
ISS-0081-QCXF68,Late lane-change decision,2026-06-16 15:43:51,1781649831813,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""stuck""]",[],CAR-792,phoenix,simulation,8,0,1,ads_2026.06.3,S3,1781656911813
ISS-0082-VYCS48,Missing lane attribute,2026-06-09 04:20:21,1781004021174,mapping,The HD map lacked a lane-level attribute needed for a turn decision. The planner selected a conservative fallback path. The record is suitable for module-owner follow-up.,Missing lane attribute,"[""manual_takeover"", ""comfort"", ""safety_review""]",[],CAR-522,austin,road_test,7,0,1,ads_2026.06.2,S2,1781010561174
ISS-0083-YJ4BX8,False positive obstacle,2026-06-15 19:14:49,1781576089570,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The record is suitable for module-owner follow-up.,False positive obstacle,"[""comfort"", ""low_confidence"", ""regression""]","[""route_deviation""]",CAR-860,seattle,DHMI,7,0,1,ads_2026.07.0-beta,S1,1781579449570
ISS-0084-94AMAQ,Late lane-change decision,2026-06-09 04:10:14,1781003414479,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The event was closed after offline triage.,Late lane-change decision,"[""bad_case""]","[""hesitation"", ""takeover""]",CAR-918,beijing_yizhuang,fleet_replay,3,0,1,ads_2026.06.3,S2,1781005814479
ISS-0085-4WHZ4J,Lane boundary flicker,2026-06-06 12:29:29,1780774169217,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The record is suitable for module-owner follow-up.,Lane boundary flicker,"[""manual_takeover""]","[""jerk"", ""late_response""]",CAR-715,seattle,fleet_replay,3,0,0,ads_2026.06.1,S1,1780780109217
ISS-0086-GX6W61,Heading drift,2026-06-16 09:07:50,1781626070041,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The event was closed after offline triage.,Heading drift,"[""manual_takeover"", ""hard_brake"", ""regression""]","[""hard_brake"", ""hesitation""]",CAR-374,guangzhou,DHMI,3,0,0,ads_2026.06.1,S0,1781635730041
ISS-0087-H9HLY9,Heading drift,2026-06-12 02:19:41,1781255981754,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The event was closed after offline triage.,Heading drift,"[""bad_case"", ""manual_takeover"", ""triage""]",[],CAR-994,las_vegas,simulation,3,0,0,ads_2026.06.1,S0,1781265821754
ISS-0088-9GLC4V,Delayed log upload,2026-06-09 18:20:33,1781054433035,data_platform,Issue logs were uploaded later than expected after the run. The complete data package became available after retry. The record is suitable for module-owner follow-up.,Delayed log upload,"[""route_blocker"", ""hard_brake""]","[""hard_brake""]",CAR-412,guangzhou,simulation,3,0,0,ads_2026.06.2,S0,1781055093035
ISS-0089-BN0Y24,Late object detection,2026-06-11 03:16:20,1781172980136,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The case should be compared against the latest regression run.,Late object detection,"[""comfort""]","[""false_detection""]",CAR-746,las_vegas,road_test,3,0,1,ads_2026.07.0-beta,S3,1781181200136
ISS-0090-80TFU8,Cyclist trajectory drift,2026-06-08 08:43:29,1780933409881,prediction,The predicted cyclist path drifted toward the ego lane before stabilizing. The planner reserved extra space and reduced speed. The case should be compared against the latest regression run.,Cyclist trajectory drift,"[""safety_review"", ""triage"", ""bad_case""]","[""false_detection"", ""late_response""]",CAR-667,phoenix,PERFTEST,3,0,1,ads_2026.06.2,S1,1780936169881
ISS-0091-QT0WSG,Unstable cut-in prediction,2026-06-05 05:54:13,1780664053863,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The event was closed after offline triage.,Unstable cut-in prediction,"[""regression"", ""comfort"", ""hard_brake""]","[""tracking_error"", ""late_response""]",CAR-599,san_francisco,PERFTEST,7,1,1,ads_2026.06.1,S3,1780670533863
ISS-0092-6FESPC,Heading drift,2026-06-10 02:51:41,1781085101892,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The case should be compared against the latest regression run.,Heading drift,"[""triage""]","[""route_deviation""]",CAR-589,san_francisco,PERFTEST,8,0,1,ads_2026.07.0-beta,S2,1781091341892
ISS-0093-H6MWKU,Late object detection,2026-06-12 11:17:36,1781288256187,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The record is suitable for module-owner follow-up.,Late object detection,"[""stuck"", ""comfort"", ""route_blocker""]","[""late_response"", ""tracking_error""]",CAR-493,phoenix,simulation,7,1,1,ads_2026.07.0-beta,S0,1781292816187
ISS-0094-IIERF0,CAN signal dropout,2026-06-08 13:02:04,1780948924303,vehicle_interface,A vehicle interface signal dropped for a short interval. The autonomy stack used the last valid value and recovered cleanly. The issue is useful for scenario-library expansion.,CAN signal dropout,"[""stuck""]",[],CAR-722,beijing_yizhuang,DHMI,7,0,1,ads_2026.06.2,S2,1780958224303
ISS-0095-VSZUD8,Delayed log upload,2026-06-12 19:11:11,1781316671244,data_platform,Issue logs were uploaded later than expected after the run. The complete data package became available after retry. The case should be compared against the latest regression run.,Delayed log upload,"[""safety_review"", ""hard_brake""]",[],CAR-687,guangzhou,fleet_replay,7,0,0,ads_2026.06.2,S0,1781323691244
ISS-0096-R3XPHP,Late lane-change decision,2026-06-02 01:43:57,1780389837022,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The record is suitable for module-owner follow-up.,Late lane-change decision,"[""bad_case"", ""stuck""]","[""hesitation""]",CAR-814,austin,fleet_replay,8,1,0,ads_2026.06.2,S0,1780390377022
ISS-0097-GLDNFL,False positive obstacle,2026-06-05 20:21:41,1780716101930,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The record is suitable for module-owner follow-up.,False positive obstacle,"[""hard_brake"", ""manual_takeover"", ""comfort""]",[],CAR-490,austin,DHMI,7,0,1,ads_2026.06.2,S2,1780726181930
ISS-0098-QQN1LO,Late object detection,2026-06-18 11:57:09,1781809029468,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The event was closed after offline triage.,Late object detection,"[""low_confidence"", ""safety_review""]",[],CAR-601,san_francisco,simulation,3,0,1,ads_2026.07.0-beta,S3,1781813589468
ISS-0099-Q9V63U,Brake command spike,2026-06-07 01:31:03,1780821063326,control,A short brake command spike occurred after a lead-vehicle update. The speed recovered quickly without driver intervention. The case should be compared against the latest regression run.,Brake command spike,"[""manual_takeover"", ""hard_brake"", ""safety_review""]","[""hard_brake""]",CAR-778,san_francisco,fleet_replay,3,0,1,ads_2026.07.0-beta,S3,1780831143326
ISS-0100-H0QK2M,Missing annotation field,2026-06-03 08:07:15,1780499235369,data_platform,The issue record lacked one annotation field required by downstream review. The remaining fields were sufficient for triage. The case should be compared against the latest regression run.,Missing annotation field,"[""triage"", ""bad_case"", ""regression""]","[""jerk"", ""false_detection""]",CAR-201,beijing_yizhuang,road_test,7,0,1,ads_2026.07.0-beta,S3,1780508535369
ISS-0101-T6XP0D,Pose jump,2026-06-14 03:06:25,1781431585611,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The record is suitable for module-owner follow-up.,Pose jump,"[""safety_review"", ""low_confidence""]","[""tracking_error""]",CAR-985,austin,DHMI,8,0,1,ads_2026.06.3,S1,1781438785611
ISS-0102-54LT3H,False positive obstacle,2026-06-14 20:51:32,1781495492036,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The event was closed after offline triage.,False positive obstacle,"[""bad_case"", ""stuck""]",[],CAR-241,seattle,PERFTEST,8,0,1,ads_2026.06.1,S2,1781497592036
ISS-0103-H8BNCS,Pose jump,2026-06-01 14:15:56,1780348556878,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The issue is useful for scenario-library expansion.,Pose jump,"[""triage"", ""safety_review"", ""stuck""]",[],CAR-676,phoenix,road_test,8,0,0,ads_2026.06.2,S1,1780348856878
ISS-0104-UHBGHM,Uncomfortable stop profile,2026-06-15 16:55:50,1781567750379,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The case should be compared against the latest regression run.,Uncomfortable stop profile,"[""bad_case""]","[""tracking_error""]",CAR-757,guangzhou,fleet_replay,7,0,1,ads_2026.06.1,S3,1781575190379
ISS-0105-U9MBR4,Throttle lag,2026-06-01 05:44:57,1780317897760,control,The requested acceleration was applied later than expected after a stop. The vehicle created a small gap to the leading traffic flow. The event was closed after offline triage.,Throttle lag,"[""route_blocker"", ""triage""]","[""hesitation"", ""false_detection""]",CAR-772,guangzhou,road_test,8,1,1,ads_2026.07.0-beta,S3,1780321797760
ISS-0106-2UYS2B,Late object detection,2026-06-12 17:05:50,1781309150543,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The event was closed after offline triage.,Late object detection,"[""triage""]",[],CAR-463,guangzhou,simulation,8,0,1,ads_2026.06.1,S2,1781313770543
ISS-0107-RL5V8N,Door status inconsistency,2026-06-14 06:47:19,1781444839812,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The issue is useful for scenario-library expansion.,Door status inconsistency,"[""safety_review"", ""comfort"", ""manual_takeover""]","[""jerk"", ""false_detection""]",CAR-532,austin,simulation,3,0,1,ads_2026.07.0-beta,S3,1781453599812
ISS-0108-BEDLKR,Late lane-change decision,2026-06-18 03:53:02,1781779982011,planning,The lane-change decision was issued close to the route split. The maneuver remained valid but had limited execution margin. The issue is useful for scenario-library expansion.,Late lane-change decision,"[""stuck"", ""low_confidence"", ""regression""]","[""tracking_error""]",CAR-236,austin,DHMI,3,0,0,ads_2026.06.2,S3,1781785142011
ISS-0109-JJ4B0Z,Steering oscillation,2026-06-05 20:06:46,1780715206515,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The issue is useful for scenario-library expansion.,Steering oscillation,"[""regression"", ""bad_case"", ""safety_review""]",[],CAR-299,san_francisco,road_test,3,2,1,ads_2026.06.1,S2,1780716946515
