review_id,business_id,business_name,city,state,stars,date,text,themes,themes_with_quotes_json
dTnShpUziGwxR1jVdiKy0g,oryxEQldKf-FVqRgP5SfrA,Starbucks,Tucson,AZ,2,2014-06-23 16:01:51,The staff was friendly but sooo slow. I came by to grab a quick iced coffee the other day and nearly 10 minutes later I was on my way. All he had to do was pour it for me. The parking lot also gets packed on the weekends and isn't fun to navigate. I think I'll try the QT next time!,speed_wait_time|barista_service,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""I came by to grab a quick iced coffee the other day and nearly 10 minutes later I was on my way."", ""note"": ""10 min wait for simple iced coffee""}, {""theme_id"": ""barista_service"", ""quote"": ""The staff was friendly"", ""note"": ""Positive interaction despite speed issue""}]"
PadDl8y7IFe_1u7DrH2jmg,oPiqiBdRbvaMTzPlYNeZ7Q,Starbucks,St. Louis,MO,1,2018-07-03 02:31:45,Horrible customer service. Rude. My drink is constantly not made right. They are always out of what you want but they don't tell you until after you paid.,barista_service|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""Horrible customer service. Rude."", ""note"": ""Explicit complaint about staff rudeness""}, {""theme_id"": ""drink_quality"", ""quote"": ""My drink is constantly not made right."", ""note"": ""Recurring accuracy issues""}]"
Lcd-4tkaDRgyYdv81zhJ3g,s2F9H5wDvH3LJqBfThmflA,Starbucks,Franklin,TN,4,2012-11-01 15:35:14,"Tall, 2-pump, no-whip mocha.",,[]
Wo5wgAYnJvK1CvhN_3zYgQ,EAApVzr9Uib9rvDs67RsNA,Starbucks,Sparks,NV,1,2017-07-20 16:35:30,This Starbucks is the most poorly run in town. Drive thru averages at least a 10 minutes wait if there is even one car in front of you. You've been warned.,drive_thru|speed_wait_time,"[{""theme_id"": ""drive_thru"", ""quote"": ""Drive thru averages at least a 10 minutes wait if there is even one car in front of you."", ""note"": ""Significant wait time complaint""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""Drive thru averages at least a 10 minutes wait"", ""note"": ""Overall service speed issue""}]"
kw0nlU_8hPQbP_rNOERwSA,bvVHopucWYlQtDg6bVY09w,Starbucks,King of Prussia,PA,2,2020-08-09 18:03:15,"This Starbucks is in a great location, but don't be surprised when you go here and wait upwards of 20-30 minutes in a (short) drive thru line. The wait times are always awful!",drive_thru|speed_wait_time,"[{""theme_id"": ""drive_thru"", ""quote"": ""wait upwards of 20-30 minutes in a (short) drive thru line"", ""note"": ""Excessive wait despite short line""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""wait upwards of 20-30 minutes"", ""note"": ""Consistently poor wait times""}]"
vmC6kfu6GBGo8CQXjM3OAg,Ibo4E5a_nf51egmeFR5Izg,Starbucks,Indianapolis,IN,4,2015-01-06 17:29:21,The new Flat White drink is fab! A must try before it disappears...for you true coffee lovers you can appreciate this drink.  Worth the walk in the cold today.,drink_quality|pricing_value,"[{""theme_id"": ""drink_quality"", ""quote"": ""The new Flat White drink is fab!"", ""note"": ""Positive taste experience with new drink""}, {""theme_id"": ""pricing_value"", ""quote"": ""Worth the walk in the cold today."", ""note"": ""Customer feels drink was worth the effort""}]"
KtnMFy2fy1y7P99soXF8Aw,_tTKZJ89dS404ZEVnHa-Cw,Starbucks,Goleta,CA,4,2013-02-26 06:26:06,Great place to study. Opens super early at 6 am! Their service is great and they have a big table perfect for studying with plenty of outlets underneath their big long table.,barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""Their service is great"", ""note"": ""Positive but general service comment""}]"
H68Ue2jg8JKEo2cwCJs4wQ,n_wXu0dBd7hoBeMgMgQl0g,Starbucks,Nashville,TN,1,2015-02-07 17:12:38,If you go through the drive-in at this Starbucks you should be fine. But if you go inside it's a totally different story. Like this morning there were four people working the drive-through only to actually doing something and the person working the counter was helping someone who would come in before me. The person working the counter was actually standing talking with the manager and after three or four minutes of standing there watching two people in the drive-in doing nothing I decided I would go down the street to a local coffee shop this is a very frequent occurrence. If you're in any kind of a hurry or if you don't mind waiting and watching people working in actually doing nothing this might be the place for you,speed_wait_time|barista_service|drive_thru,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""after three or four minutes of standing there watching two people in the drive-in doing nothing I decided I would go down the street"", ""note"": ""Long wait led customer to leave""}, {""theme_id"": ""barista_service"", ""quote"": ""The person working the counter was actually standing talking with the manager and after three or four minutes of standing there"", ""note"": ""Staff inattentive to in-store customer""}, {""theme_id"": ""drive_thru"", ""quote"": ""If you go through the drive-in at this Starbucks you should be fine"", ""note"": ""Drive-thru prioritized over in-store""}]"
tyhL9hXWRIwOVgsRCFDGmg,Xr5ceZ5Gq7cc8YuyLYz2bA,Starbucks,Indianapolis,IN,4,2015-01-13 14:47:46,"Starbucks is still my go to in the morning on the way to work. The new staffers here can be very slow, but they do a good job with the drinks. I only wish Starbucks would keep the salted caramel mocha around all year.",speed_wait_time|drink_quality,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""The new staffers here can be very slow"", ""note"": ""Attributes slowness to new staff""}, {""theme_id"": ""drink_quality"", ""quote"": ""they do a good job with the drinks"", ""note"": ""Positive drink execution despite speed issues""}]"
XxqNojYyLYOBZhe1Aqka7A,NCHUoBAMTDqI754PICPN9A,Starbucks,Isla Vista,CA,2,2019-02-05 21:09:19,"I've always had really friendly baristas here and my drinks have come out tasting great and fast! Maybe it's bc I know someone who works there but she's not always there when I go so I'd say it's just their service! However, things have gone downhill recently with a change in management, it seems she really doesn't know what she's doing or how to adapt her business model to the college environment. How can you expect full time college students to devote 6-8 hours of a day to a part time job? The constant understaffing and employee turnover reflects the poor management style. This Starbucks really needs to take into account student schedules and needs if they want to improve on customer connection. (No, I have never applied or worked here, just can recognize when a corporation is too busy looking at the big picture and doesn't know how to analyze and adapt to a specific community to maximize good/efficient service and revenue).",barista_service|drink_quality|speed_wait_time,"[{""theme_id"": ""barista_service"", ""quote"": ""I've always had really friendly baristas here"", ""note"": ""Positive prior experience with staff""}, {""theme_id"": ""drink_quality"", ""quote"": ""my drinks have come out tasting great"", ""note"": ""Positive drink execution""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""my drinks have come out tasting great and fast"", ""note"": ""Service was quick""}]"
1s_MWyBI98jQFs6Rq7_tiQ,SETJPjryrcYvo2ezLm0WaA,Starbucks,Tampa,FL,3,2008-07-21 17:24:53,"Ah, the USF Tampa Library Starbucks...

You can't complain about the coffee - since they stand by the Starbucks promise of remaking your beverage if it's not up to standard. The food is standard: your danishes, bars, and prepackaged salads/sandwiches (which are a lifesaver, but not without a price: I cringe each time I recall the time I stumbled desperately into this Starbucks looking for something to eat after a 7 hour study session and wound up spending ten dollars on a tea and a cheese sandwich. True story). 

Study-wise? Well, you can't go wrong - and here's why:

- It's in the library. If you can't get your stuff done at Starbucks, please, move to one of the numerous other rooms/floors in the library. 

- That said, if you want to snag a seat in the Starbucks seating area - you better get there when it opens (don't know the hours? Just click the site link and it'll take you to the calendar of hours for the month) or during an off-peak hour (typically after lunch, when people tend to take most their classes). Sunday is always an option - it is a tomb in there on Sundays.

- I recommend this spot if you're doing some reading for a lit class. Starbucks is a social spot, and the air is always abuzz with conversation. I found it is far easier to ignore it when you're reading a book or a short story for class. It is not so easy when you're doing math, or reading an article for a political science class.

- Wifi is free, but only for USF students/faculty/staff.",drink_quality|food_quality|pricing_value|atmosphere_workspace|atmosphere_workspace,"[{""theme_id"": ""drink_quality"", ""quote"": ""they stand by the Starbucks promise of remaking your beverage if it's not up to standard"", ""note"": ""Acknowledges remake policy, implies quality consistency""}, {""theme_id"": ""food_quality"", ""quote"": ""The food is standard: your danishes, bars, and prepackaged salads/sandwiches"", ""note"": ""Standard quality, prepackaged items""}, {""theme_id"": ""pricing_value"", ""quote"": ""I cringe each time I recall the time I stumbled desperately into this Starbucks looking for something to eat after a 7 hour study session and wound up spending ten dollars on a tea and a cheese sandwich"", ""note"": ""Feels overpriced for what received""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""if you want to snag a seat in the Starbucks seating area - you better get there when it opens"", ""note"": ""Limited seating availability during peak times""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""Starbucks is a social spot, and the air is always abuzz with conversation"", ""note"": ""Noisy environment affects studying concentration""}]"
VLA8M4ACbQ3WbfjGolLzTg,zXvjFr3lftIlkuFNlY4PRw,Starbucks,Tucson,AZ,4,2012-03-14 04:21:14,"Aside from the customers life-lined to wifi here camped all over the furniture and strewn about the floor...no really, that was my experience the other day when I walked in-they were like homeless people!-well maybe some were-drinks were great and customer service excellent.",atmosphere_workspace|drink_quality|barista_service,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""customers life-lined to wifi here camped all over the furniture and strewn about the floor"", ""note"": ""Seating unavailable due to campers""}, {""theme_id"": ""drink_quality"", ""quote"": ""drinks were great"", ""note"": """"}, {""theme_id"": ""barista_service"", ""quote"": ""customer service excellent"", ""note"": """"}]"
PsXX-8uvQwU09y6Wj6Rc-g,dHYGLQkSxp8nFyzydmgeVw,Starbucks,St. Petersburg,FL,4,2014-09-19 19:03:40,Drive thru usually pretty congested & slow but staff is ALWAYS friendly:). Buy one get one free salted caramel mochas today!,drive_thru|barista_service|rewards_loyalty,"[{""theme_id"": ""drive_thru"", ""quote"": ""Drive thru usually pretty congested & slow"", ""note"": ""Congestion and speed issues noted""}, {""theme_id"": ""barista_service"", ""quote"": ""staff is ALWAYS friendly:)"", ""note"": ""Consistent positive staff interaction""}, {""theme_id"": ""rewards_loyalty"", ""quote"": ""Buy one get one free salted caramel mochas today!"", ""note"": ""BOGO promotion mentioned""}]"
QA70zlxsEVbHzhVihIXldg,JngvCO_EWSG5r3Mcy_5_9A,Starbucks,University City,MO,1,2017-09-16 19:26:46,"Management here is terrible. Most of the baristas are very kind- but most of them tend to ignore your presence, and argue with you if your drink is incorrect. The store is usually always dirty, and the store manager argued with a lady who saw a barista sneeze in his hands and proceed to make her drink. People on heroin sit by the door, slouched in their chairs, drooling- people smoke on the patio- and I've seen baristas yell at people for coming in to plug their phones in. Only a select few seem to know how to make beverages correctly. Also- often there will only be one barista, doing all of the work by themselves, as other workers chat to the side. 
It's very noticeable that Barry and Will are always working hard, and well.",barista_service|barista_service|barista_service|cleanliness|drink_quality|atmosphere_workspace,"[{""theme_id"": ""barista_service"", ""quote"": ""most of them tend to ignore your presence, and argue with you if your drink is incorrect"", ""note"": ""Poor service, argumentative staff""}, {""theme_id"": ""barista_service"", ""quote"": ""the store manager argued with a lady who saw a barista sneeze in his hands and proceed to make her drink"", ""note"": ""Manager failed to address hygiene complaint""}, {""theme_id"": ""barista_service"", ""quote"": ""I've seen baristas yell at people for coming in to plug their phones in"", ""note"": ""Staff hostility toward customers""}, {""theme_id"": ""cleanliness"", ""quote"": ""The store is usually always dirty"", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""Only a select few seem to know how to make beverages correctly"", ""note"": ""Inconsistent drink preparation skills""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""People on heroin sit by the door, slouched in their chairs, drooling- people smoke on the patio"", ""note"": ""Disruptive patrons, uncomfortable environment""}]"
